provider_id,provider_lat,provider_lon,skills,rating,acceptance_rate_30d,avg_response_time_min,completed_jobs_90d
P3921,26.811808302222772,88.60906393493885,TV repair,4.29,0.91,12.07,126
P3922,8.138217783964556,79.50169991960661,Fridge repair,3.97,0.9,3.87,64
P3923,15.654795579164205,78.63490001371919,TV repair,3.1,0.86,21.85,213
P3924,36.1586129052046,83.93475991087924,TV repair|TV installation|Fridge installation,3.37,0.94,13.07,84
P3925,13.954240102765235,88.45348605814152,Fridge installation|TV installation|Fridge repair,3.13,0.79,5.34,278
P3926,25.442536089058887,69.41615507526213,TV installation,3.64,0.76,8.95,255
P3927,30.986122142074027,78.44316356915763,Fridge repair|TV installation|TV repair,3.65,0.98,3.17,190
P3928,28.74506361733675,90.93661040806575,TV installation,4.87,0.85,27.14,55
P3929,27.51614171396691,69.56447682824725,Fridge repair|Fridge installation,3.31,0.76,8.07,260
P3930,32.1044507244769,77.07360446528205,Fridge repair|Fridge installation|TV repair,4.36,0.72,22.69,277
P3931,17.5185117427957,83.05602124853063,TV installation,3.85,0.99,15.89,56
P3932,32.61051354063872,68.60426796160034,Fridge installation|Fridge repair|TV installation,3.13,0.78,22.66,209
P3933,34.62474900281563,74.32069078514341,TV installation|TV repair|Fridge installation,4.85,0.69,16.84,115
P3934,25.719268205171485,70.35426945635909,TV repair|Fridge installation|Fridge repair,4.28,0.79,28.17,291
P3935,12.126629785141542,68.05555547919097,Fridge installation|TV repair,3.31,0.83,24.95,55
P3936,27.68761763978977,72.22981120762164,Fridge installation,3.52,0.83,10.93,17
P3937,14.620266801462702,71.48202741575285,Fridge repair|TV repair,3.49,0.92,5.71,140
P3938,17.485835506835965,94.73707563974153,Fridge repair,3.38,0.68,17.83,142
P3939,20.54287626764986,69.21990956923993,TV installation,3.28,0.63,18.49,283
P3940,25.228048976199116,89.91417630562037,TV repair|Fridge repair|TV installation,3.59,0.97,28.92,28
P3941,20.56718500098854,91.00325054438248,TV repair|TV installation,4.32,0.76,16.11,253
P3942,33.521054679489595,70.34470895814893,Fridge installation,3.39,0.99,25.72,50
P3943,36.06226174624621,70.81524722373607,TV repair,4.81,0.78,4.06,78
P3944,15.30626615986429,68.64525363936153,Fridge repair,3.27,0.86,29.38,115
P3945,11.854636366639234,81.72686644076154,TV installation,3.92,0.95,10.29,23
P3946,35.66796750442397,85.46604693449333,TV repair,4.8,0.7,17.7,250
P3947,10.10862521599316,73.4464255491695,Fridge repair,4.49,0.84,17.14,26
P3948,26.535505023858406,96.20218356706698,Fridge repair|TV installation|Fridge installation,4.89,0.69,6.79,60
P3949,11.575597524766186,81.55205896649697,Fridge repair|Fridge installation|TV installation,4.9,0.77,26.17,253
P3950,24.556742402210816,92.47170968785724,Fridge installation|TV installation|Fridge repair,4.84,0.79,19.91,87
P3951,19.099672402020364,68.32168231221029,TV repair|TV installation,3.66,0.84,8.32,268
P3952,31.037629286866405,81.17374295260122,Fridge repair|Fridge installation,4.75,0.94,26.59,268
P3953,26.76480400442243,69.61183840003824,Fridge installation|TV repair|TV installation,4.43,0.64,5.93,278
P3954,34.93780497301002,87.81383080900687,TV repair|Fridge installation|TV installation,4.31,0.82,10.2,173
P3955,22.207567236530345,83.75539999616942,TV installation,3.56,0.82,6.73,138
P3956,31.71328004358057,87.14339578762946,Fridge installation|TV repair,4.26,0.77,13.1,235
P3957,11.718278158159261,70.88614983704822,Fridge installation,4.63,0.92,14.56,227
P3958,22.9675715621916,79.44929280013532,TV installation|Fridge repair,4.04,0.78,17.92,101
P3959,30.62388162665767,90.8031971962786,TV installation,3.32,0.74,8.53,262
P3960,21.098538114179973,96.13984296902069,TV repair|TV installation,4.28,0.66,9.52,12
P3961,10.7666995919496,93.8633152629987,Fridge installation|Fridge repair|TV repair,3.02,0.6,25.15,114
P3962,27.026062392338975,84.18496892931267,Fridge repair|TV installation,4.69,0.67,25.74,142
P3963,24.43719547033662,74.86896057377041,Fridge installation|TV installation,3.03,0.61,19.14,15
P3964,32.41797580432351,71.52469101040163,TV installation|TV repair,3.97,0.75,16.34,250
P3965,36.68356185582708,68.58786980779999,Fridge repair|Fridge installation|TV repair,3.79,0.93,11.14,30
P3966,34.72617699038622,94.58207783666526,Fridge installation|Fridge repair,4.84,0.63,5.39,89
P3967,20.152974895449038,95.50360508501731,Fridge repair|TV repair,4.94,0.97,13.53,59
P3968,30.743637941563136,75.94738643774012,Fridge installation,3.8,0.77,15.76,113
P3969,33.01535274179005,72.48509650537898,TV installation|Fridge installation|TV repair,3.98,0.79,27.16,171
P3970,14.69273375289658,87.23073340908142,Fridge repair|Fridge installation|TV repair,4.59,0.73,20.07,115
P3971,36.20966388222473,89.57320912456136,Fridge installation|TV installation,3.13,0.67,25.0,268
P3972,32.766447040972295,95.79804237406617,Fridge repair,3.98,0.82,13.64,138
P3973,9.413833441296967,81.41513960009956,Fridge installation,3.37,0.94,25.52,241
P3974,23.287483097838383,71.11531015017522,TV installation,3.4,0.96,15.91,19
P3975,20.094707541823155,77.48232492471462,TV repair|Fridge installation,4.19,0.93,15.31,58
P3976,26.888858285215804,96.15584651268544,Fridge repair|TV repair,4.65,0.99,25.68,212
P3977,10.983717424706654,91.66845799259332,Fridge repair|Fridge installation,4.54,0.85,4.84,220
P3978,8.109567370900834,96.3280503343997,TV repair,4.46,0.73,21.54,49
P3979,19.165889755751934,88.06533870366196,TV installation|Fridge installation,3.27,0.82,27.81,289
P3980,13.919546252184833,73.81874585779244,TV installation|TV repair,3.13,0.89,12.64,256
P3981,15.312962064290392,81.14373278789789,Fridge repair|TV repair|Fridge installation,4.28,0.95,16.69,75
P3982,16.997146315940704,70.30328728934472,TV repair|TV installation,3.89,0.91,2.86,245
P3983,31.14323085724903,96.15921434706235,TV repair,4.68,0.96,21.83,270
P3984,18.35053214267394,89.35403001799048,Fridge repair|TV repair,4.28,0.9,24.96,180
P3985,9.50454339054394,79.08967238853994,Fridge installation|TV installation|Fridge repair,3.79,1.0,10.39,238
P3986,21.826345097586355,90.7342204255105,Fridge repair,4.86,0.89,23.73,197
P3987,30.095778069971292,90.06923572163886,Fridge repair|TV repair,3.86,0.89,15.76,111
P3988,9.28728103500062,78.70494133095991,Fridge installation|Fridge repair|TV installation,4.0,0.68,6.85,78
P3989,19.62323569499867,77.61366235433235,TV installation|Fridge repair|TV repair,4.95,0.89,12.61,91
P3990,32.864314918028256,94.89087189146623,TV installation|Fridge installation,3.18,0.64,15.33,221
P3991,36.80468407621288,88.56931932709239,TV installation|Fridge installation|Fridge repair,4.86,0.94,10.26,175
P3992,34.59586428890721,71.16142759150067,Fridge repair,3.48,0.69,29.89,98
P3993,31.05176156423619,73.64640678629958,Fridge installation|Fridge repair|TV repair,4.96,0.77,28.6,172
P3994,25.451813396697435,81.05903266837095,Fridge installation|TV repair,4.35,0.67,13.22,231
P3995,32.573150816149564,76.75742658166415,Fridge installation,3.74,0.67,7.86,35
P3996,22.812666922205345,74.70282395814249,Fridge repair|Fridge installation|TV installation,3.81,0.75,29.65,134
P3997,18.69894666411745,91.41075624155685,Fridge repair|TV installation,4.6,0.92,17.88,190
P3998,19.318087055668016,87.71666398804308,Fridge installation|TV installation,3.59,0.71,18.08,21
P3999,21.14088161288493,95.19147213918083,TV repair|Fridge repair,4.83,0.7,13.25,177
P4000,10.327485479588287,85.55798057304916,Fridge installation,4.72,0.97,2.36,251
P4001,10.539611700720673,82.3637479569987,TV installation,4.86,0.96,11.45,41
P4002,12.282639897318695,76.79641456813735,Fridge repair|TV repair|TV installation,3.49,0.92,17.28,154
P4003,10.771685832617388,74.01142866423042,Fridge repair,3.7,0.82,10.23,95
P4004,33.211130970579376,72.20646858324136,Fridge installation,3.99,0.98,19.5,72
P4005,14.206082586780436,73.3628272245659,Fridge installation,3.07,0.73,15.29,241
P4006,34.54453939530386,73.94746012718728,TV repair|TV installation|Fridge repair,3.92,0.78,24.7,163
P4007,30.018813170238364,78.59817061645994,TV repair,3.14,0.74,21.03,277
P4008,25.043491482622965,86.42918979492482,Fridge repair,3.82,0.62,19.55,137
P4009,21.374871691831945,83.80021948598083,TV repair|TV installation|Fridge installation,4.9,0.75,29.44,212
P4010,35.4344525527825,84.34945826313758,Fridge installation|Fridge repair,4.73,0.93,18.5,128
P4011,36.66373607252244,87.43309707594574,TV repair|Fridge installation,4.52,0.65,15.25,230
P4012,17.302788122958155,91.69601378781707,TV repair|Fridge repair|Fridge installation,4.39,0.97,21.93,297
P4013,8.315883500219448,90.99459000635402,TV installation|Fridge repair|Fridge installation,3.82,0.87,4.94,248
P4014,29.848177296452672,96.19328026103605,TV installation,4.24,0.94,16.47,239
P4015,8.418821022819218,86.94854976010969,TV installation|Fridge installation|Fridge repair,3.99,0.91,21.45,75
P4016,14.754232159249966,82.9458596288269,TV repair|TV installation|Fridge installation,4.46,0.86,6.35,128
P4017,24.60860533534811,84.17749992613426,TV repair,4.65,0.67,23.04,60
P4018,16.018221474861484,69.45305736864418,TV installation,3.95,0.62,22.12,216
P4019,22.43900437490327,77.81457800269688,TV repair|Fridge repair|Fridge installation,4.25,0.93,3.72,297
P4020,10.802906247875224,82.84040550038463,TV installation,4.12,0.66,27.64,246
P4021,35.28896890692782,76.15088931945532,Fridge installation,4.85,0.99,6.07,268
P4022,15.766083221778022,69.7398261825626,Fridge installation,4.47,0.85,29.23,20
P4023,35.06168291820826,96.75578504860783,TV repair|Fridge installation,3.86,0.66,7.48,14
P4024,22.75797724492191,71.55017998249433,Fridge installation|TV installation,3.6,0.72,2.11,125
P4025,11.368413802455471,80.46163001020929,TV installation,3.39,0.93,4.25,16
P4026,17.409068955743848,78.99799247309997,Fridge repair|Fridge installation|TV installation,4.57,0.9,24.35,274
P4027,31.07116745344874,79.82063789331883,TV repair|TV installation|Fridge installation,4.64,0.8,9.78,272
P4028,27.052005212690155,91.86910297874209,TV repair|Fridge installation|Fridge repair,3.75,0.97,11.08,295
P4029,34.99922647982457,85.01634138232296,TV installation|TV repair|Fridge repair,4.68,0.67,27.25,126
P4030,9.947784785561097,72.09806959033065,Fridge installation|TV installation,3.62,0.62,10.66,249
P4031,14.84480055059193,75.7044229198368,TV repair|Fridge repair,4.99,0.69,8.7,224
P4032,35.507263548086335,76.88232281226372,Fridge repair|Fridge installation,3.18,0.69,8.22,39
P4033,25.67133484391178,78.64715162005014,Fridge installation|TV installation,4.35,0.69,21.63,131
P4034,29.32218927309053,71.0006698084966,TV repair|TV installation|Fridge repair,4.11,0.93,12.15,28
P4035,14.788839651695984,96.2742623154844,TV installation|TV repair,4.33,0.78,6.41,172
P4036,12.61450734328671,76.98218739668029,Fridge installation|TV repair,3.41,0.74,15.7,133
P4037,35.824421054688614,90.31806710658884,Fridge installation|TV repair|TV installation,4.96,1.0,26.79,209
P4038,16.867817605698697,85.24833485103755,Fridge installation,3.67,0.89,18.23,151
P4039,14.421975815394518,79.31908316399307,Fridge repair,4.03,0.8,23.13,128
P4040,35.447712049625956,77.9425080995829,Fridge installation,3.6,0.87,24.55,146
P4041,19.177728598256127,71.8843372212972,Fridge installation|TV installation|TV repair,3.37,0.91,18.77,99
P4042,26.067219983111446,71.9874870705653,Fridge repair,3.64,0.75,10.81,163
P4043,24.861213194925902,89.15032081703292,TV installation|Fridge installation|Fridge repair,3.47,0.71,8.31,44
P4044,18.12218887502503,79.74743983972073,TV repair|Fridge installation|Fridge repair,4.42,0.99,6.53,80
P4045,16.662740426613833,76.84775445345187,Fridge repair|TV installation,4.62,0.93,11.23,91
P4046,9.993062116422234,79.57681500609654,TV installation|Fridge installation|Fridge repair,3.37,0.67,16.63,201
P4047,31.90338693698523,96.19422487744183,TV repair|Fridge repair,3.36,0.69,2.47,220
P4048,31.40339543431063,78.7259793889813,Fridge installation|TV installation,4.13,0.92,3.7,85
P4049,20.254317285561097,70.63812560437883,TV installation|Fridge repair|Fridge installation,3.53,0.75,25.85,104
P4050,16.57561233649162,68.49283323802679,Fridge repair,3.39,0.76,7.53,195
P4051,25.953738823614458,85.92071011025426,Fridge repair|Fridge installation|TV installation,4.37,0.75,26.33,198
P4052,33.63267843393547,77.92617344792784,TV repair,3.25,0.84,12.53,275
P4053,24.137176979279356,92.39905324867601,TV installation,3.41,1.0,27.2,186
P4054,25.59742720347057,87.0514554371292,TV repair,4.16,1.0,21.35,40
P4055,8.100467863828408,81.76373433157664,TV repair|TV installation|Fridge repair,3.4,0.73,29.41,225
P4056,23.050456352175082,84.67636782687455,TV installation|Fridge repair,4.49,0.99,26.59,184
P4057,35.99852142346573,73.90720537616959,TV repair,3.38,0.61,11.23,207
P4058,14.59010000875378,88.64502025889388,Fridge installation,4.47,0.61,13.08,139
P4059,18.081206241730833,75.35660839625878,TV repair|Fridge installation,3.49,0.64,24.88,35
P4060,9.92503761110118,79.02768147978631,Fridge repair|TV repair|Fridge installation,4.71,0.63,18.13,23
P4061,24.625623732513258,79.87727944850987,TV repair|TV installation|Fridge repair,3.56,0.71,24.34,234
P4062,9.286962219276955,89.06342494588509,TV repair|Fridge installation|TV installation,4.8,0.85,20.39,18
P4063,8.22402909634772,77.97530393070656,Fridge installation,4.5,0.98,14.07,63
P4064,22.560076612274884,85.69799091779079,TV installation|Fridge repair,3.37,0.86,14.78,127
P4065,20.69399480483338,95.55300891099462,TV installation|TV repair|Fridge installation,4.42,0.77,14.5,29
P4066,27.596421274952714,74.22469670570291,Fridge installation|Fridge repair,4.98,0.81,10.09,83
P4067,34.69500076756908,91.90162010332908,TV installation|TV repair,3.13,0.78,11.61,45
P4068,34.35966239952779,93.81199979112061,TV installation|Fridge installation|TV repair,3.93,0.65,2.37,234
P4069,18.329884984781586,75.63985881713869,TV repair,4.23,0.74,10.65,102
P4070,32.926816274744084,81.75459857221334,TV repair|Fridge installation|Fridge repair,3.12,0.64,24.78,111
P4071,18.95811375528994,74.70827422624062,TV repair,4.27,0.87,15.09,139
P4072,36.24322718111272,84.5402897553857,Fridge installation|Fridge repair,4.81,0.94,11.33,30
P4073,17.3345098756975,70.24224499287642,TV repair|TV installation|Fridge installation,3.91,0.93,2.48,96
P4074,27.946004581022194,77.25288950136999,Fridge installation|TV repair|Fridge repair,3.45,0.92,4.5,295
P4075,18.961688266507817,79.38255835583632,Fridge installation|Fridge repair|TV installation,4.75,0.85,13.37,101
P4076,20.67244250822806,74.02933734121342,TV installation|TV repair,4.34,0.76,5.72,188
P4077,13.137797216678408,72.20815569663365,Fridge installation|Fridge repair,3.84,0.62,20.34,274
P4078,9.682859185734142,82.07042115005663,TV repair|Fridge repair,4.92,0.77,11.98,44
P4079,16.18679048033059,70.44564873121651,TV installation,4.38,0.84,30.0,127
P4080,17.025927191359056,82.75181650294415,Fridge repair|TV repair|Fridge installation,3.12,0.66,28.53,170
P4081,19.032538802173324,76.3132605984232,TV installation|TV repair,4.61,0.61,18.63,244
P4082,15.810226679419248,82.25956301364273,Fridge repair|TV repair|Fridge installation,4.43,0.81,2.21,51
P4083,28.91852426960134,79.59858871138945,Fridge repair|TV installation,4.57,0.86,18.28,267
P4084,15.506078992009133,89.71357169827002,Fridge repair|TV repair|Fridge installation,3.33,0.94,5.69,90
P4085,25.136590796737426,93.9253235548729,TV repair|Fridge repair,3.23,0.78,14.0,191
P4086,8.005840545895001,93.83984153972631,TV installation|Fridge repair|Fridge installation,4.56,0.86,5.61,290
P4087,25.89095854701685,85.49890555925472,TV repair|Fridge repair,4.83,0.82,18.73,262
P4088,9.349661147384246,85.62555365922003,TV repair|Fridge repair|TV installation,3.75,0.9,24.63,277
P4089,8.049445913565688,86.45460849483263,TV repair|Fridge installation,4.5,0.7,15.01,61
P4090,15.639813375810913,75.48255861901823,Fridge installation|TV installation,3.7,0.97,12.96,247
P4091,25.652013746810287,76.79637048689214,Fridge repair,4.28,0.85,18.71,81
P4092,26.40243718100483,80.47476912292049,TV installation,3.04,0.82,29.7,179
P4093,15.967143327006827,83.4334024920312,Fridge repair,3.13,0.77,5.53,148
P4094,24.554384224341607,85.19061112532572,TV repair|Fridge installation|TV installation,4.55,0.85,18.62,207
P4095,21.61458693528668,92.7162379736655,TV repair,3.03,0.72,29.89,28
P4096,11.742548208772778,71.07729034300554,TV repair|TV installation,4.17,0.7,6.66,126
P4097,14.636162922367358,72.52082268619904,TV repair|Fridge repair|TV installation,3.46,0.8,24.43,19
P4098,24.379657677767163,91.33956136836889,Fridge repair,3.48,0.95,28.69,132
P4099,10.518256192760333,93.95900275288398,TV repair|Fridge installation|Fridge repair,4.58,0.99,19.03,130
P4100,32.251395271770676,91.44810697132357,TV installation|Fridge repair,4.92,0.7,8.42,36
P4101,32.85636232720365,93.02061742777252,Fridge installation|TV installation,4.04,0.74,19.91,128
P4102,31.156191515637822,73.17067914423691,TV installation|TV repair,3.16,0.93,29.33,141
P4103,31.603821410335982,92.91716681065185,TV repair,3.24,0.71,22.54,224
P4104,18.26524953944029,72.6379525907061,Fridge installation,4.3,0.88,16.1,60
P4105,32.49011558535575,86.71271281292898,TV repair|Fridge repair|TV installation,4.74,0.97,24.56,153
P4106,11.095363778423328,84.25193379045271,Fridge installation,3.15,0.82,17.48,130
P4107,8.561300099094714,78.32129378048344,TV installation|Fridge installation,3.2,0.72,3.92,236
P4108,21.088567554022625,73.49156898258617,Fridge installation|Fridge repair|TV repair,4.17,0.68,24.52,263
P4109,32.972455882520364,82.17790114304853,Fridge installation,3.33,0.87,21.16,159
P4110,17.97390320001026,82.67988692071714,Fridge repair,3.12,0.66,8.15,72
P4111,35.891811814948255,90.1630619468218,TV installation|Fridge installation,3.64,0.98,20.08,274
P4112,23.13820276842047,89.04552669757298,TV repair|Fridge installation,3.52,0.97,13.5,237
P4113,17.76921308853008,78.11294811520828,TV repair,3.4,0.97,6.9,115
P4114,19.742947378272397,75.8090180218118,TV repair|Fridge installation|TV installation,3.4,0.8,20.74,44
P4115,35.55651356220954,71.10114584137658,TV repair|Fridge installation|Fridge repair,4.13,0.73,14.04,42
P4116,18.98279205230392,68.84200521759276,TV repair,4.47,0.92,17.19,182
P4117,13.510269550106315,88.76722003208828,TV installation,3.1,0.79,6.15,148
P4118,35.284105805662314,84.76441426057796,TV installation|Fridge installation,4.61,0.79,25.38,290
P4119,8.131593688918583,94.09127120389402,Fridge repair,3.3,0.78,15.35,267
P4120,9.539041177738103,90.1140024738965,TV installation|Fridge installation,3.6,0.76,17.8,253
P4121,30.476085369752624,93.64947495495585,Fridge installation,3.12,0.85,10.89,88
P4122,22.033312225836656,77.67667710935618,TV repair|Fridge repair,3.19,0.82,5.16,121
P4123,23.376835089050843,74.22477891433574,TV repair,3.19,0.81,22.91,263
P4124,16.417442572639956,79.09521192052912,TV installation|Fridge installation,3.7,0.86,5.25,103
P4125,35.12798237160129,83.46096493931594,Fridge repair|TV repair|TV installation,4.5,0.83,18.66,107
P4126,8.065125545852002,69.39740485977173,Fridge repair|TV installation|Fridge installation,4.93,0.65,3.24,53
P4127,25.057218258681317,95.50535868478505,TV installation|Fridge repair|Fridge installation,4.4,0.71,28.29,245
P4128,14.866395580713199,80.89468801543549,TV repair|Fridge installation,4.27,0.85,24.17,27
P4129,33.78868948992348,70.77802263361113,Fridge installation|Fridge repair,4.6,0.9,18.77,55
P4130,24.719515022276607,73.0092001874846,Fridge installation|TV installation|TV repair,3.13,0.92,6.41,241
P4131,14.389383743514063,83.69630692005578,TV installation,4.74,0.91,24.27,230
P4132,32.489724757901584,89.15030168714611,TV installation|Fridge installation|TV repair,4.66,0.68,19.93,207
P4133,28.69228394843332,68.70818297667401,Fridge repair,4.16,0.94,12.64,218
P4134,28.70157603923308,94.96090712146037,TV installation|TV repair|Fridge repair,4.43,0.83,8.44,45
P4135,17.449202315103197,71.04581387862383,Fridge installation|Fridge repair|TV installation,3.86,0.91,14.61,39
P4136,29.864159783724634,90.60348762629695,TV repair,4.29,0.98,29.5,48
P4137,28.930895093553744,93.53980836448409,TV repair|TV installation,4.14,0.61,8.09,274
P4138,25.03985539628308,82.39201393164366,Fridge installation|TV installation,4.83,0.98,5.0,161
P4139,31.753084653733755,91.28833767023633,TV repair,4.89,1.0,29.34,216
P4140,15.259524870258936,89.9938955223848,Fridge installation|TV installation,3.6,0.92,16.95,84
P4141,27.039382649457394,69.61161435661234,Fridge installation,3.23,0.64,3.47,243
P4142,31.34090854850576,89.19592756851416,Fridge installation|TV repair,4.57,0.84,8.83,16
P4143,13.368359231381874,73.57081793270292,TV installation,3.2,0.77,4.11,16
P4144,20.989109325586675,92.31841810169855,TV installation|Fridge repair,4.96,0.87,27.24,62
P4145,9.360285901053365,79.66068973291891,TV repair|Fridge repair,3.52,0.61,5.52,23
P4146,34.41882022696252,70.6709689371135,TV repair|Fridge repair,3.73,0.92,21.69,177
P4147,16.64027330314213,91.14245004242912,TV repair|Fridge repair,3.73,0.66,13.32,298
P4148,8.857941325502402,86.20161224176502,Fridge repair|Fridge installation,3.79,0.6,20.87,243
P4149,28.194057620435775,95.27756995229825,TV repair,3.5,0.88,24.66,177
P4150,10.372174300996043,86.64971318835092,Fridge installation|TV installation,4.37,0.75,26.52,183
P4151,13.079829193092397,94.22372294609019,TV repair|Fridge installation|TV installation,3.88,0.89,24.79,52
P4152,23.67604043017295,83.73959465733238,Fridge repair|Fridge installation|TV installation,4.58,0.75,29.87,187
P4153,32.9245075611464,95.2248596621792,Fridge repair|TV repair,3.44,0.95,9.23,223
P4154,25.324828867465886,68.2055075559741,Fridge installation|Fridge repair,3.07,0.66,7.25,210
P4155,36.105106981445935,86.44724965888521,TV installation,4.39,0.69,27.0,163
P4156,11.643588336178297,70.80102967779942,Fridge repair,4.61,0.95,18.35,73
P4157,36.0090815419425,96.40501768040849,Fridge repair|TV repair|Fridge installation,3.71,1.0,28.79,268
P4158,22.027404641140016,95.74158865844359,Fridge repair|TV installation|Fridge installation,4.68,0.98,24.58,268
P4159,26.228901099781034,95.5966402572733,Fridge repair,3.47,0.91,10.22,68
P4160,9.152145447576034,72.26880661664451,Fridge repair|Fridge installation,4.93,0.78,25.94,55
P4161,28.598031589118463,87.55847102180185,TV repair|Fridge installation,3.52,0.97,17.78,12
P4162,12.766392895370664,81.7302922201733,Fridge repair|TV installation,4.46,0.85,22.36,298
P4163,16.506521662988796,91.06611204955593,Fridge installation,3.8,0.87,28.16,241
P4164,8.322386687696834,90.33809831312469,TV repair|TV installation,4.29,0.72,15.84,207
P4165,20.310394861287858,92.187288070423,Fridge installation,3.96,0.83,26.47,180
P4166,28.32028031195962,92.98835050166934,Fridge repair,3.41,0.74,29.43,72
P4167,33.936678755832226,69.9038707906524,TV installation|Fridge installation,4.06,0.65,20.54,283
P4168,26.616817147177308,91.04296908959815,TV repair,4.21,0.68,12.71,230
P4169,22.617310310580375,69.73020447658755,Fridge repair|TV repair,3.78,0.96,8.76,32
P4170,24.248799240355165,96.78027472870559,TV installation|Fridge installation,4.51,0.61,21.96,20
P4171,25.901520967284526,94.10068433207405,Fridge repair|TV installation,4.58,0.68,22.53,104
P4172,11.418600748039413,86.90107883297493,TV installation,3.13,0.64,11.27,90
P4173,21.397247127818122,77.83514581734372,TV installation|TV repair|Fridge repair,3.07,0.66,5.22,95
P4174,35.56122718119427,86.83261355394731,TV repair,3.55,0.81,19.56,99
P4175,32.16118114421049,83.89451917375884,TV repair|Fridge installation|TV installation,4.71,0.81,27.46,230
P4176,9.792322947706511,91.63405280257554,Fridge repair|TV repair|Fridge installation,3.69,0.97,6.32,28
P4177,24.353217467570058,88.54774560395443,Fridge repair,4.77,1.0,22.47,182
P4178,34.87568536900988,79.14812799516328,TV repair|Fridge repair,3.19,0.72,15.94,215
P4179,21.530289449154594,92.25395267778929,TV repair|Fridge repair,4.75,0.62,6.51,24
P4180,24.339528145276827,96.15670050284898,Fridge repair,3.69,0.9,26.71,212
P4181,26.112167572850645,71.27736613506238,TV repair,3.51,0.67,6.85,230
P4182,33.66261511552738,73.65023015517605,Fridge installation|TV repair|Fridge repair,4.46,0.71,24.55,167
P4183,11.49650149169834,84.93291769807125,TV installation,4.96,0.83,28.57,226
P4184,12.608257611389398,88.33438139781515,Fridge repair|Fridge installation,4.5,0.78,24.22,33
P4185,35.15195753241451,71.26152664287957,TV repair|Fridge repair,3.26,0.94,25.59,126
P4186,35.95490408629469,87.70229024017439,Fridge repair|TV repair,4.97,0.81,7.65,98
P4187,18.742004637852816,95.75347656091017,Fridge repair,4.59,0.78,17.17,158
P4188,32.68613758167041,75.88675633239953,Fridge repair|TV installation|Fridge installation,4.19,0.71,5.05,203
P4189,20.49944918128278,84.44091233455363,Fridge repair|TV installation|Fridge installation,4.66,0.73,28.78,240
P4190,36.97901925244088,92.68023100899117,TV repair|Fridge installation|TV installation,4.5,0.86,13.81,282
P4191,32.30285295844945,83.77761825407632,Fridge repair,4.48,0.92,16.37,127
P4192,24.212964100667886,75.68626233262894,TV repair,3.77,0.61,12.72,202
P4193,33.21223999365381,68.73181168201727,TV installation,3.92,0.63,29.13,46
P4194,19.736088921988433,95.02739736716407,Fridge repair|TV repair,3.08,0.87,25.83,253
P4195,20.80995224529095,89.38079201733946,TV repair|Fridge repair,3.79,0.61,16.21,91
P4196,32.29900356626269,71.30223007555558,TV installation|Fridge installation|TV repair,4.03,0.81,29.21,141
P4197,26.49511888136989,72.74505229281768,TV installation,3.57,0.91,14.89,267
P4198,25.68643669193507,69.18437284554966,Fridge installation|Fridge repair|TV repair,4.53,0.86,28.99,240
P4199,29.7159725637332,77.668673433841,TV repair|Fridge repair|TV installation,4.4,0.99,4.07,170
P4200,13.81677792665504,93.2237117456879,Fridge installation|TV installation|Fridge repair,3.36,0.72,17.23,57
P4201,16.13463074294723,79.99511347571294,Fridge repair,4.43,0.95,7.11,62
P4202,15.19473212379442,88.60737654891079,Fridge repair,4.54,0.77,7.96,68
P4203,9.290338377733574,88.24980772648354,Fridge repair,4.46,0.78,20.95,248
P4204,26.26423212393602,85.30441522245087,Fridge installation,4.33,0.68,9.52,232
P4205,17.58875551028335,91.82076853109851,TV repair|Fridge repair,3.93,0.69,25.37,244
P4206,14.227271569142623,89.21814055842464,Fridge installation,3.94,0.88,13.65,124
P4207,10.574772995129887,72.18778273780221,Fridge installation|TV installation|TV repair,4.27,0.94,4.67,19
P4208,29.532834461045105,84.86415917478291,TV repair|TV installation,3.97,0.73,11.84,25
P4209,18.287899962762975,93.92615702720816,Fridge installation|Fridge repair|TV repair,3.11,0.84,12.43,52
P4210,33.68412096539561,84.79317176163829,Fridge installation|TV repair,3.45,0.63,19.56,184
P4211,19.840508419887264,78.25492284687236,TV installation|Fridge repair|TV repair,3.21,0.82,10.45,154
P4212,17.25691413894039,80.50374130090925,TV installation|Fridge repair,3.1,1.0,16.21,268
P4213,23.69568910407318,93.24026597986384,Fridge repair|TV installation,4.55,0.88,5.91,273
P4214,18.528597490658257,75.73983163833732,TV repair|Fridge installation,3.46,0.62,7.33,210
P4215,33.21752260333673,86.13654904675212,Fridge installation|Fridge repair,3.0,0.74,26.02,249
P4216,16.156519425228765,94.50600107326906,Fridge installation,4.8,0.81,17.49,35
P4217,35.74694981476935,68.22261902422781,TV installation|TV repair|Fridge installation,3.18,0.87,12.93,203
P4218,11.006728420759847,83.06860576869803,TV installation,4.16,0.9,8.58,247
P4219,9.496345292896876,78.12217776112755,Fridge installation,3.17,0.94,21.68,103
P4220,10.599596778853837,76.71218543548834,Fridge installation|Fridge repair,3.12,0.75,29.48,234
P4221,14.639185222303945,72.0281245423559,TV installation,3.4,0.74,6.15,83
P4222,17.77351655266284,90.36028464023046,Fridge installation,3.21,0.69,2.24,173
P4223,10.195361948587664,84.92383446462536,TV installation,3.58,0.64,27.43,25
P4224,19.63585716493071,84.4999309418335,TV installation,4.12,0.65,2.96,67
